0.009049636291893036, 0.6007041876099999
0.09502256195086083, 0.6112675659052631
0.2307691776582317, 0.634507127102331
0.34389135741437427, 0.6556338836928574
0.43438910121928775, 0.6788732837055641
0.5158372087323089, 0.7042253271404512
0.6244345703425047, 0.7422535534771431
0.7556560226824333, 0.7781690557994738
0.8642533842926294, 0.8183098449661657
0.9819003821947183, 0.8605633581472181
1.0769232893670748, 0.9091548821869926
1.1900454691232174, 0.9598591302411279
1.298642485511917, 1.0105633782952634
1.3846154111708846, 1.0507041674619548
1.4796379731217453, 1.0929576806430075
1.5746608802941016, 1.1457745721193233
1.7013575144880833, 1.2028168310321805
1.8099548760982793, 1.26830974422594
1.9366518555137568, 1.3253520031387969
2.0588236715617927, 1.3971830077834586
2.1583710516585994, 1.4542252264002253
2.2805432129281313, 1.5154928527496239
2.3800905930249385, 1.5767604388029324
2.461538700537959, 1.6105632171109021
2.574660880294101, 1.6169011876735335
2.6742082603909085, 1.6147885845474437
2.7873304401470502, 1.6190139519839848
2.9185525829299706, 1.6169011876735335
